country,stateProvince,county,domainName,domainID,siteName,siteID,plotType,subtype,subtypeSpecification,plotID,plotSize,plotDimensions,referencePointPosition,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,elevation,elevationUncertainty,minimumElevation,maximumElevation,slopeGradient,slopeAspect,nlcdClass,soilTypeOrder,inclusionProbability,coordinateSource,recordedDate,filteredPositions,plotPdop,plotHdop,applicableModules
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mammalGrid,diversity,JORN_017,8100,90m x 90m,E5,32.607847,-106.848717,WGS84,13N,326527.897,3609322.605,0.1,1317.27,0.1,1317.27,1317.27,0.43,207.67,shrubScrub,Aridisols,,GeoXH 6000,20150409,123,1.8,1,mam
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_017,1600,40m x 40m,41,32.60857,-106.850086,WGS84,13N,326400.841,3609405.011,0.11,1321.12,0.19,1320.03,1322.2,1.49,260,shrubScrub,Aridisols,,GeoXH 6000,20150329,132,1.5,0.9,cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_018,250000,500m x 500m,B2,32.621125,-106.844903,WGS84,13N,326911.439,3610788.686,0.1,1323,0.1,1323,1323,0.09,149.44,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,184,2.1,1.3,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mammalGrid,diversity,JORN_018,8100,90m x 90m,E5,32.619955,-106.84616,WGS84,13N,326791.184,3610660.943,0.1,1323.51,0.1,1323.51,1323.51,0.01,348.37,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,126,1.9,0.9,mam
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_018,1600,40m x 40m,41,32.620814,-106.844913,WGS84,13N,326909.903,3610754.227,0.1,1322.77,0.11,1322.48,1322.99,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,126,2,1.2,cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_047,1600,40m x 40m,41,32.591348,-106.843322,WGS84,13N,327002.465,3607484.539,0.1,1322.58,0.15,1321.9,1322.9,0,0,,Aridisols,,Geo 7X (H-Star),20150421,121,2.1,0.9,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_019,1600,40m x 40m,41,32.60073,-106.865294,WGS84,13N,324958.384,3608560.758,0.1,1331.09,0.1,1330.97,1331.15,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150410,125,1.9,1.1,cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_048,400,20m x 20m,41,32.58866,-106.842327,WGS84,13N,327090.71,3607184.813,0.1,1322.5,0.15,1322.5,1323.68,0,0,,Aridisols,,GeoXH 6000,20150328,121,1.7,1.1,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_037,0,0m,41,32.607504,-106.814391,WGS84,13N,329748.702,3609229.088,0.11,1327.34,0.1,1327.34,1327.34,0.35,299.34,shrubScrub,Aridisols,,GeoXH 6000,20150409,123,1.8,1,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_031,250000,500m x 500m,B2,32.606901,-106.82867,WGS84,13N,328407.485,3609185.173,0.1,1330.06,0.1,1330.06,1330.06,0.42,212.62,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,122,1.8,0.9,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mammalGrid,diversity,JORN_031,8100,90m x 90m,E5,32.60541,-106.827426,WGS84,13N,328521.331,3609017.889,0.34,1330.86,0.36,1330.86,1330.86,0.38,214.73,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,138,2.1,1.1,mam
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_020,1600,40m x 40m,41,32.597035,-106.844083,WGS84,13N,326942.026,3608116.332,0.1,1317.33,0.1,1317.07,1317.84,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150411,127,2.2,1.1,cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_021,1600,40m x 40m,41,32.620084,-106.85767,WGS84,13N,325711.448,3610694.157,0.1,1331.76,0.1,1331.36,1332.29,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150408,127,2.2,1.1,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_022,1600,40m x 40m,41,32.582444,-106.804147,WGS84,13N,330662.913,3606434.23,0.1,1322.35,0.1,1322.18,1322.46,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,162,1.9,1.1,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_023,1600,40m x 40m,41,32.622325,-106.816156,WGS84,13N,329611.088,3610875.305,0.1,1328.79,0.1,1327.94,1328.79,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,122,1.7,1,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_038,0,0m,41,32.605275,-106.843741,WGS84,13N,326989.953,3609029.404,0.1,1320.81,0.1,1320.81,1320.81,0.18,273.69,shrubScrub,Aridisols,,GeoXH 6000,20150409,129,1.9,1.1,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_024,1600,40m x 40m,41,32.601842,-106.828499,WGS84,13N,328413.905,3608623.975,0.1,1323.89,0.1,1323.55,1324.51,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150411,126,1.8,1.1,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_025,1600,40m x 40m,41,32.60515,-106.860893,WGS84,13N,325379.959,3609043.614,0.1,1326.61,0.13,1325.89,1327.55,1.03,307,shrubScrub,Aridisols,,GeoXH 6000,20150410,124,2,1.2,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_068,400,20m x 20m,41,32.591391,-106.839824,WGS84,13N,327330.938,3607483.598,0.1,1316.79,0.14,1316.79,1317.97,0,0,,Aridisols,,Geo 7X (H-Star),20150328,122,1.6,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_049,400,20m x 20m,41,32.593517,-106.843048,WGS84,13N,327032.405,3607724.542,0.1,1317.55,0.1,1317.55,1318.02,0,0,,Aridisols,,GeoXH 6000,20150411,126,1.5,0.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_069,400,20m x 20m,41,32.5892,-106.842011,WGS84,13N,327121.385,3607244.224,0.1,1323.21,0.16,1323.08,1323.59,0,0,,Aridisols,,GeoXH 6000,20150328,122,1.4,0.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_026,1600,40m x 40m,41,32.602092,-106.830119,WGS84,13N,328262.34,3608654.366,0.1,1323.36,0.1,1322.8,1324.17,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150412,127,1.8,0.9,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_027,1600,40m x 40m,41,32.622379,-106.830886,WGS84,13N,328229.065,3610904.978,0.1,1332.01,0.1,1331.88,1332.45,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,121,1.6,0.9,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_028,1600,40m x 40m,41,32.583104,-106.814725,WGS84,13N,329671.092,3606524.275,0.1,1322.72,0.1,1322.6,1323.11,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,130,2.3,1.2,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_039,0,0m,41,32.605277,-106.818828,WGS84,13N,329328.006,3608989.283,0.14,1326.74,0.16,1326.74,1326.74,0.2,249.75,shrubScrub,Aridisols,,GeoXH 6000,20150409,121,1.9,1.1,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_029,1600,40m x 40m,41,32.615142,-106.80704,WGS84,13N,330452.958,3610064.191,0.1,1327.03,0.1,1326.17,1328.02,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150407,137,2,1,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_030,1600,40m x 40m,41,32.599449,-106.859794,WGS84,13N,325472.044,3608409.642,0.1,1330.27,0.1,1330.03,1330.32,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150421,122,1.6,0.9,div
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_070,400,20m x 20m,41,32.589491,-106.840734,WGS84,13N,327241.883,3607274.358,0.21,1322.66,0.24,1322.38,1323.2,1.43,44.3,,Aridisols,,GeoXH 6000,20150327,122,1.3,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_040,0,0m,41,32.608144,-106.808965,WGS84,13N,330259.082,3609291.452,0.1,1328.59,0.1,1328.59,1328.59,0.66,30.95,shrubScrub,Aridisols,,GeoXH 6000,20150409,121,1.6,0.9,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_071,400,20m x 20m,41,32.588114,-106.841997,WGS84,13N,327120.648,3607123.728,0.1,1323.47,0.14,1323.37,1323.64,0,0,,Aridisols,,GeoXH 6000,20150328,121,1.1,0.6,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_041,0,0m,41,32.609219,-106.863663,WGS84,13N,325127.951,3609499.26,0.1,1328.12,0.1,1328.12,1328.12,0.36,76.93,shrubScrub,Aridisols,,GeoXH 6000,20150409,122,2.4,1.2,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_050,400,20m x 20m,41,32.589742,-106.842024,WGS84,13N,327121.223,3607304.292,0.13,1322.99,0.24,1322.99,1323.2,0,0,,Aridisols,,GeoXH 6000,20150327,131,1.2,0.6,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,tickPlot,,JORN_002,1600,40m x 40m,41,32.612341,-106.827225,WGS84,13N,328553.418,3609786.079,0.1,1328.92,0.1,1328.73,1329.01,0.47,98.68,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,124,1.8,1.1,tck
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_002,1600,40m x 40m,41,32.611356,-106.826155,WGS84,13N,328651.939,3609675.073,0.1,1328.24,0.19,1327.96,1328.28,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150409,125,1.9,1.1,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_051,400,20m x 20m,41,32.592948,-106.843359,WGS84,13N,327002.057,3607661.985,0.1,1318.88,0.12,1318.07,1320.04,1.78,215,,Aridisols,,Geo 7X (H-Star),20150421,121,1.8,0.9,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_052,400,20m x 20m,41,32.58866,-106.840415,WGS84,13N,327270.231,3607181.784,0.13,1324.15,0.16,1323.86,1324.21,0,0,,Aridisols,,GeoXH 6000,20150328,121,1.2,0.6,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_053,400,20m x 20m,41,32.591098,-106.841728,WGS84,13N,327151.67,3607454.199,0.19,1316.97,0.23,1316.35,1318.05,0,0,,Aridisols,,Geo 7X (H-Star),20150327,137,2.6,1.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_054,400,20m x 20m,41,32.588932,-106.841054,WGS84,13N,327210.73,3607212.884,0.19,1323.55,0.28,1323.55,1323.85,0,0,,Aridisols,,GeoXH 6000,20150328,131,1.3,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_003,250000,500m x 500m,B2,32.599789,-106.837934,WGS84,13N,327524.44,3608411.69,0.1,1321.09,0.1,1321.09,1321.09,0.16,334.34,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,127,1.8,1,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,tickPlot,,JORN_003,1600,40m x 40m,41,32.599768,-106.839372,WGS84,13N,327389.38,3608411.681,0.12,1321.13,0.1,1321.02,1321.44,0.16,304,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,127,2.2,1.3,tck
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_003,1600,40m x 40m,41,32.600614,-106.838099,WGS84,13N,327510.48,3608503.408,0.1,1321.11,0.1,1320.95,1321.33,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,131,2.1,1.1,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_055,400,20m x 20m,41,32.591615,-106.842695,WGS84,13N,327061.907,3607513.125,0.11,1319.91,0.15,1319.16,1320.8,1.72,76,,Aridisols,,Geo 7X (H-Star),20150327,142,1.2,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_056,400,20m x 20m,41,32.588388,-106.841368,WGS84,13N,327180.191,3607153.103,0.13,1323.67,0.17,1323.34,1323.67,0,0,,Aridisols,,GeoXH 6000,20150328,121,1.6,0.9,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_004,250000,500m x 500m,B2,32.629323,-106.860716,WGS84,13N,325443.495,3611723.48,0.1,1332.74,0.1,1332.74,1332.74,0.59,205.1,shrubScrub,Aridisols,,GeoXH 6000,20150407,127,1.7,0.9,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,tickPlot,,JORN_004,1600,40m x 40m,41,32.629997,-106.859194,WGS84,13N,325587.641,3611795.719,0.1,1332.61,0.1,1332.26,1332.66,0.13,73.47,shrubScrub,Aridisols,,GeoXH 6000,20150407,123,2.2,1.2,tck
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_004,1600,40m x 40m,41,32.630328,-106.86076,WGS84,13N,325441.355,3611834.994,0.1,1331.61,0.1,1331.61,1332.69,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150407,130,2.2,1.4,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_057,400,20m x 20m,41,32.590589,-106.841085,WGS84,13N,327210.969,3607396.72,0.14,1317.78,0.21,1317.22,1318.72,1.2,244,,Aridisols,,GeoXH 6000,20150327,124,1.6,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_005,250000,500m x 500m,B2,32.576078,-106.803309,WGS84,13N,330729.532,3605727.056,0.1,1322.76,0.1,1322.76,1322.76,0.24,302.29,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,128,1.9,1,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,tickPlot,,JORN_005,1600,40m x 40m,41,32.575619,-106.801784,WGS84,13N,330871.869,3605673.678,0.1,1324.76,0.17,1324.52,1324.79,0.36,311.75,shrubScrub,Aridisols,,Geo 7X (H-Star),20150409,134,1.9,1.1,tck
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_005,1600,40m x 40m,41,32.575696,-106.803388,WGS84,13N,330721.409,3605684.78,0.1,1323.45,0.1,1323.31,1323.7,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150409,128,2,1,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_058,400,20m x 20m,41,32.591132,-106.839184,WGS84,13N,327390.538,3607453.78,0.11,1318.51,0.17,1318.28,1318.56,0,0,,Aridisols,,Geo 7X (H-Star),20150328,152,1.3,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_059,400,20m x 20m,41,32.592969,-106.844006,WGS84,13N,326941.44,3607665.384,0.1,1321.9,0.13,1320.79,1322.33,2,50,,Aridisols,,Geo 7X (H-Star),20150327,121,1.4,0.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_006,250000,500m x 500m,B2,32.590233,-106.824466,WGS84,13N,328770.302,3607330.322,0.1,1323.61,0.1,1323.61,1323.61,0.08,246.69,shrubScrub,Aridisols,,Geo 7X (H-Star),20150411,133,2,1.2,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,tickPlot,,JORN_006,1600,40m x 40m,41,32.591754,-106.825128,WGS84,13N,328711.048,3607500.111,0.1,1323.4,0.1,1322.69,1323.4,0.21,211.43,shrubScrub,Aridisols,,Geo 7X (H-Star),20150411,126,1.8,1,tck
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_006,1600,40m x 40m,41,32.590562,-106.82446,WGS84,13N,328771.485,3607366.857,0.1,1323.18,0.1,1322.78,1323.89,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150411,127,2.1,1.3,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_007,250000,500m x 500m,B2,32.608286,-106.856786,WGS84,13N,325771.51,3609384.485,0.1,1323.33,0.1,1323.33,1323.33,0.21,194.91,shrubScrub,Aridisols,,GeoXH 6000,20150408,128,2,1,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mammalGrid,diversity,JORN_007,8100,90m x 90m,E5,32.608598,-106.858163,WGS84,13N,325642.92,3609421.399,0.1,1324.74,0.1,1324.74,1324.74,1.34,47.25,shrubScrub,Aridisols,,GeoXH 6000,20150408,126,2.1,1.1,mam
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_007,1600,40m x 40m,41,32.607919,-106.856765,WGS84,13N,325772.764,3609343.837,0.1,1323.47,0.1,1323.38,1323.87,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150408,125,2.1,1.3,bet|cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_060,400,20m x 20m,41,32.589481,-106.839474,WGS84,13N,327360.143,3607271.227,0.1,1321.84,0.1,1321.26,1322.28,0,0,,Aridisols,,GeoXH 6000,20150410,125,1.8,0.9,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_061,400,20m x 20m,41,32.591079,-106.842674,WGS84,13N,327062.814,3607453.63,0.11,1321.64,0.16,1320.9,1322.07,0,0,,Aridisols,,Geo 7X (H-Star),20150327,128,1.4,0.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_043,400,20m x 20m,41,32.591931,-106.839841,WGS84,13N,327330.343,3607543.432,0.2,1318.34,0.36,1317.81,1318.34,0,0,,Aridisols,,Geo 7X (H-Star),20150328,127,1.4,0.6,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,basePlot,,JORN_062,400,20m x 20m,41,32.590027,-106.841069,WGS84,13N,327211.416,3607334.392,0.1,1320.59,0.15,1320.21,1321.51,1.95,200,,Aridisols,,GeoXH 6000,20150327,144,1.5,0.9,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,mosquitoPoint,,JORN_032,0,0m,41,32.571443,-106.800899,WGS84,13N,330947.118,3605209.338,0.1,1325.55,0.1,1325.55,1325.55,0.22,45.3,shrubScrub,Aridisols,,Geo 7X (H-Star),20150408,125,2.2,1,mpt|mos
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,birdGrid,ninePoints,JORN_008,250000,500m x 500m,B2,32.59423,-106.797329,WGS84,13N,331324.995,3607730.141,0.1,1321.81,0.1,1321.81,1321.81,0.42,168.73,shrubScrub,Aridisols,,GeoXH 6000,20150412,127,1.8,0.9,brd
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_008,1600,40m x 40m,41,32.593905,-106.797359,WGS84,13N,331321.576,3607694.128,0.1,1319.95,0.1,1319.64,1320.79,0,0,shrubScrub,Aridisols,,GeoXH 6000,20150412,122,2.4,1.3,bet|cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,distributed,basePlot,,JORN_009,1600,40m x 40m,41,32.611448,-106.83769,WGS84,13N,327569.685,3609703.939,0.1,1326.72,0.1,1326.12,1327.47,0,0,shrubScrub,Aridisols,,Geo 7X (H-Star),20150410,162,1.7,1,bet|cdw|dhp|div|hbp|vst
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,phenology,primary,JORN_072,40000,200m x 200m,C,32.58883,-106.840722,WGS84,13N,327241.716,3607201.118,,1330.16,,1321.04,1330.16,0.31,22.27,,Aridisols,,GIS,,,,,phe
unitedStates,NM,Dona Ana,Desert Southwest,D14,Jornada LTER,JORN,tower,phenology,phenocam,JORN_073,40000,200m x 200m,C,32.591903,-106.842702,WGS84,13N,327061.749,3607544.991,,1329.55,,1318.92,1329.55,2.52,61.35,,Aridisols,,GIS,,,,,phe
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_002,1600,40m x 40m,41,40.193323,-112.464547,WGS84,12N,375337.703,4450242.917,0.11,1688.39,0.15,1687.48,1688.8,0.52,248.3,shrubScrub,Aridisols,,GeoXH 6000,20140409,154,2.2,1.2,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_003,1600,40m x 40m,41,40.205921,-112.430276,WGS84,12N,378277.443,4451593.68,0.1,1610.91,0.1,1609.46,1612.33,2.69,186.4,shrubScrub,Aridisols,,GeoXH 6000,20140414,123,2,1.2,bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_004,1600,40m x 40m,41,40.185937,-112.472482,WGS84,12N,374648.662,4449434.247,0.1,1714.07,0.11,1713.19,1714.8,0,0,shrubScrub,Aridisols,,GeoXH 6000,20140411,123,2.9,1.3,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_017,1600,40m x 40m,41,40.190515,-112.51523,WGS84,12N,371018.022,4450003.602,0.1,1885.96,0.1,1883.37,1892.37,4.06,231,evergreenForest,Mollisols,,GeoXH 6000,20140408,126,2,1.2,bgc|cdw|dhp|div|hbp|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_021,1600,40m x 40m,41,40.154245,-112.542595,WGS84,12N,368618.607,4446017.747,0.1,1903.55,0.12,1889.99,1914.32,18.52,334.9,evergreenForest,Mollisols,,GeoXH 6000,20140411,125,2.2,1.3,cdw|dhp|div|hbp|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,tickPlot,,ONAQ_023,1600,40m x 40m,41,40.193985,-112.507206,WGS84,12N,371707.621,4450377.176,0.1,1860.62,0.11,1857.75,1863.33,7.77,172.19,evergreenForest,Mollisols,,GeoXH 6000,20150702,793,1.7,0.9,tck
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,mammalGrid,diversity,ONAQ_023,8100,90m x 90m,E5,40.195079,-112.504944,WGS84,12N,371902.217,4450495.368,0.1,1881.18,0.1,1870.84,1888.16,8.48,189.74,evergreenForest,Mollisols,,GeoXH 6000,20150716,645,2.1,1.1,mam
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_005,1600,40m x 40m,41,40.180774,-112.431855,WGS84,12N,378098.057,4448804.535,0.1,1614.71,0.12,1612.81,1616.25,8.19,28.1,shrubScrub,Aridisols,,GeoXH 6000,20140415,265,2.6,1.3,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_025,1600,40m x 40m,41,40.145343,-112.538881,WGS84,12N,368917.84,4445024.211,0.3,1826.58,,1823.62,1829.46,2.23,176.5,evergreenForest,Mollisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,UT,Tooele,Great Basin,D15,Onaqui-Ault,ONAQ,distributed,basePlot,,ONAQ_028,1600,40m x 40m,41,40.163267,-112.532581,WGS84,12N,369488.764,4447004.456,0.23,1895.23,0.28,1894.18,1907.12,14.52,247.9,evergreenForest,Mollisols,,GeoXH 6000,20140415,313,3,1.6,div
